Unnamed: 0,shape_id,route_id,route_name,direction_id,stop_sequence,segment_name,start_stop_name,end_stop_name,segment_id,start_stop_id,end_stop_id,distance_m,geometry,agency_name
619,1034,1700980,980,1,7,Frechen Auf dem Rotental - Frechen Neufreimersdorf,Frechen Auf dem Rotental,Frechen Neufreimersdorf,2767 - 6711,2767,6711,505.5448769746549,"LINESTRING (6.787935537104629 50.93560150375185, 6.78759 50.93631, 6.78731 50.9367, 6.78608 50.93729, 6.78566 50.93759, 6.78458 50.93746, 6.78394 50.93747, 6.78286 50.93769, 6.782571102919708 50.9376978080292)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
620,1034,1700980,980,1,8,Frechen Neufreimersdorf - Frechen Königsdorf Bf,Frechen Neufreimersdorf,Frechen Königsdorf Bf,6711 - 9568,6711,9568,349.0834094546905,"LINESTRING (6.782571102919708 50.9376978080292, 6.78138 50.93773, 6.78037 50.93765, 6.777720627878269 50.93716892075611)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
621,1034,1700980,980,1,9,Frechen Königsdorf Bf - Frechen Friedrich-Ebert-Str.,Frechen Königsdorf Bf,Frechen Friedrich-Ebert-Str.,9568 - 1917,9568,1917,568.3853945987171,"LINESTRING (6.777720627878269 50.93716892075611, 6.77266 50.93625, 6.769905352234066 50.935864941710136)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
622,1034,1700980,980,1,10,Frechen Friedrich-Ebert-Str. - Frechen Pfeilstr.,Frechen Friedrich-Ebert-Str.,Frechen Pfeilstr.,1917 - 1916,1917,1916,511.0129695764479,"LINESTRING (6.769905352234066 50.935864941710136, 6.76894 50.93573, 6.76888 50.93652, 6.76838 50.9372, 6.76761 50.93867, 6.76731 50.93895, 6.76714 50.93894, 6.76713 50.93908, 6.7668118472452505 50.9392944455032)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
623,1034,1700980,980,1,11,Frechen Pfeilstr. - Frechen Kleinkönigsdorf,Frechen Pfeilstr.,Frechen Kleinkönigsdorf,1916 - 6714,1916,6714,442.2527170924903,"LINESTRING (6.7668118472452505 50.9392944455032, 6.76532 50.9403, 6.76487 50.94076, 6.76364 50.94239, 6.763415755497484 50.942597182420805)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
624,1034,1700980,980,1,12,Frechen Kleinkönigsdorf - Pulheim Brauweiler Friedhof,Frechen Kleinkönigsdorf,Pulheim Brauweiler Friedhof,6714 - 7482,6714,7482,1926.6149322142237,"LINESTRING (6.763415755497484 50.942597182420805, 6.76272 50.94324, 6.76271 50.94338, 6.76294 50.94376, 6.76361 50.9445, 6.76453 50.94526, 6.76678 50.94689, 6.76792 50.94813, 6.76855 50.94869, 6.76919 50.9491, 6.77065 50.94982, 6.77154 50.95045, 6.77175 50.95068, 6.7722 50.9521, 6.77248 50.9526, 6.77316 50.95349, 6.77697 50.95674, 6.777009613733905 50.956764377682404)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
625,1034,1700980,980,1,13,Pulheim Brauweiler Friedhof - Pulheim Abtei Brauweiler,Pulheim Brauweiler Friedhof,Pulheim Abtei Brauweiler,7482 - 6606,7482,6606,1192.6951803201,"LINESTRING (6.777009613733905 50.956764377682404, 6.7771 50.95682, 6.78574 50.95742, 6.781782777009627 50.961926034937946)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
626,1034,1700980,980,1,14,Pulheim Abtei Brauweiler - Pulheim Erfurter Str.,Pulheim Abtei Brauweiler,Pulheim Erfurter Str.,6606 - 8503,6606,8503,418.6082461654879,"LINESTRING (6.781782777009627 50.961926034937946, 6.78163 50.9621, 6.7813 50.96256, 6.78104 50.9633, 6.78026 50.96411, 6.77998 50.96456, 6.77955187628866 50.96538672164948)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
627,1034,1700980,980,1,15,Pulheim Erfurter Str. - Pulheim Bürgerhaus,Pulheim Erfurter Str.,Pulheim Bürgerhaus,8503 - 6607,8503,6607,802.6301913482854,"LINESTRING (6.77955187628866 50.96538672164948, 6.77853 50.96736, 6.77822 50.96836, 6.7782 50.96976, 6.77826 50.97056, 6.77856 50.97174, 6.778601366965012 50.972463921887716)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
628,1034,1700980,980,1,16,Pulheim Bürgerhaus - Pulheim Sinthern Nord,Pulheim Bürgerhaus,Pulheim Sinthern Nord,6607 - 6608,6607,6608,457.5365616481101,"LINESTRING (6.778601366965012 50.972463921887716, 6.77862 50.97279, 6.7792 50.97308, 6.78129 50.97361, 6.78136 50.97392, 6.78128 50.97441, 6.78139 50.97486, 6.7817587447490215 50.975452625489496)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
629,1034,1700980,980,1,17,Pulheim Sinthern Nord - Pulheim Sintherner Str.,Pulheim Sinthern Nord,Pulheim Sintherner Str.,6608 - 1914,6608,1914,593.0821603912204,"LINESTRING (6.7817587447490215 50.975452625489496, 6.78223 50.97621, 6.78385 50.9773, 6.78531 50.97868, 6.786606183058637 50.97977109080252)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
630,1034,1700980,980,1,18,Pulheim Sintherner Str. - Pulheim Geyen Mitte,Pulheim Sintherner Str.,Pulheim Geyen Mitte,1914 - 6610,1914,6610,348.9714505920963,"LINESTRING (6.786606183058637 50.97977109080252, 6.78689 50.98001, 6.78602 50.97923, 6.786708410588749 50.98106383324902)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
631,1034,1700980,980,1,19,Pulheim Geyen Mitte - Pulheim Am Wiesenhang,Pulheim Geyen Mitte,Pulheim Am Wiesenhang,6610 - 1953,6610,1953,1734.2889619361913,"LINESTRING (6.786708410588749 50.98106383324902, 6.78721 50.9824, 6.78623 50.98306, 6.78649 50.98348, 6.78661 50.98383, 6.78671 50.98457, 6.78788 50.9874, 6.78817 50.98782, 6.78929 50.98913, 6.79082 50.9907, 6.79167 50.99145, 6.79375 50.9926, 6.79566 50.99395, 6.79595 50.99421, 6.79605 50.99444, 6.7960603569230775 50.994451575384616)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
632,1034,1700980,980,1,21,Pulheim Am Wiesenhang - Pulheim Am Bendacker,Pulheim Am Wiesenhang,Pulheim Am Bendacker,1953 - 5818,1953,5818,624.4549185629505,"LINESTRING (6.7960603569230775 50.994451575384616, 6.79656 50.99501, 6.79707 50.99539, 6.79647 50.9949, 6.7957 50.994, 6.7957 50.994, 6.79374 50.9926, 6.79374 50.9926, 6.79309 50.99222, 6.793560903157521 50.992495297230555)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
633,1034,1700980,980,1,20,Pulheim Am Bendacker - Pulheim Bf,Pulheim Am Bendacker,Pulheim Bf,5818 - 6613,5818,6613,1130.732014170727,"LINESTRING (6.793560903157521 50.992495297230555, 6.79666 50.99507, 6.79819 50.99616, 6.79918 50.99752, 6.79918 50.99752, 6.79818 50.99882, 6.79818 50.99882, 6.79813 50.99935, 6.79813 50.99935, 6.79726 50.99964, 6.79726 50.99964, 6.79627 50.99902, 6.79627 50.99902, 6.79679 50.99864)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
634,1034,1700980,980,1,22,Pulheim Bf - Pulheim Rathaus,Pulheim Bf,Pulheim Rathaus,6613 - 6614,6613,6614,254.1276231741183,"LINESTRING (6.79679 50.99864, 6.79679 50.99864, 6.79989 50.99815, 6.8002053855827524 50.99832944352122)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
635,1034,1700980,980,1,23,Pulheim Rathaus - Pulheim Worringer Str.,Pulheim Rathaus,Pulheim Worringer Str.,6614 - 6615,6614,6615,746.4453147758375,"LINESTRING (6.8002053855827524 50.99832944352122, 6.80163 50.99914, 6.80219 50.99955, 6.80234 50.99989, 6.80163 51.00103, 6.80171 51.00156, 6.80152 51.00253, 6.80165 51.00302, 6.802430125209195 51.004303196605775)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
636,1034,1700980,980,1,24,Pulheim Worringer Str. - Pulheim Albrecht-Dürer-Str.,Pulheim Worringer Str.,Pulheim Albrecht-Dürer-Str.,6615 - 8478,6615,8478,555.0218120494578,"LINESTRING (6.802430125209195 51.004303196605775, 6.80272 51.00478, 6.80317 51.00521, 6.80475 51.0064, 6.80557 51.0073, 6.80584 51.00772, 6.806209706717087 51.0086098754702)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
637,1034,1700980,980,1,25,Pulheim Albrecht-Dürer-Str. - Pulheim Erftstr.,Pulheim Albrecht-Dürer-Str.,Pulheim Erftstr.,8478 - 1909,8478,1909,1412.324163583438,"LINESTRING (6.806209706717087 51.0086098754702, 6.80842 51.01393, 6.81257 51.01856, 6.81357 51.01972, 6.81354 51.01984, 6.81373 51.01987, 6.813976211270154 51.02014131047731)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
638,1034,1700980,980,1,26,Pulheim Erftstr. - Pulheim Sinnersdorf Kirche,Pulheim Erftstr.,Pulheim Sinnersdorf Kirche,1909 - 704,1909,704,501.2844019075214,"LINESTRING (6.813976211270154 51.02014131047731, 6.81579 51.02214, 6.81639 51.02312, 6.81686 51.02347, 6.8177964758798275 51.02383516669528)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
639,1034,1700980,980,1,27,Pulheim Sinnersdorf Kirche - Pulheim Sinnersdorfer Feld,Pulheim Sinnersdorf Kirche,Pulheim Sinnersdorfer Feld,704 - 2590,704,2590,492.3820500089243,"LINESTRING (6.8177964758798275 51.02383516669528, 6.81845 51.02409, 6.81947 51.02591, 6.82021 51.02665, 6.82137 51.02752)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
662,1036,1700980,980,0,1,Köln Worringen S-Bahn - Pulheim Sinnersdorfer Feld,Köln Worringen S-Bahn,Pulheim Sinnersdorfer Feld,420 - 2590,420,2590,4021.579695761774,"LINESTRING (6.85238 51.05237, 6.85238 51.05237, 6.85416 51.04915, 6.85246 51.04883, 6.8513 51.04883, 6.84872 51.04954, 6.84787 51.04844, 6.84668 51.04712, 6.84621 51.04641, 6.84533 51.04587, 6.84386 51.04521, 6.84132 51.04346, 6.84059 51.04314, 6.83998 51.04271, 6.83956 51.0423, 6.83919 51.04168, 6.83865 51.04102, 6.83431 51.03686, 6.83386 51.0363, 6.83237 51.03483, 6.83162 51.0342, 6.83043 51.03334, 6.8297 51.03293, 6.82784 51.03225, 6.82604 51.03177, 6.82591 51.03158, 6.8262 51.0311, 6.82635 51.03055, 6.8263 51.03009, 6.82618 51.02991, 6.82582 51.02967, 6.82201 51.02793, 6.821374902219789 51.02751409525897)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
663,1036,1700980,980,0,2,Pulheim Sinnersdorfer Feld - Pulheim Sinnersdorf Kirche,Pulheim Sinnersdorfer Feld,Pulheim Sinnersdorf Kirche,2590 - 704,2590,704,492.2614833694137,"LINESTRING (6.821374902219789 51.02751409525897, 6.82088 51.02719, 6.82021 51.02665, 6.81947 51.02591, 6.81845 51.02409, 6.8177964758798275 51.02383516669528)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
664,1036,1700980,980,0,3,Pulheim Sinnersdorf Kirche - Pulheim Erftstr.,Pulheim Sinnersdorf Kirche,Pulheim Erftstr.,704 - 1909,704,1909,501.2844019075214,"LINESTRING (6.8177964758798275 51.02383516669528, 6.81686 51.02347, 6.81639 51.02312, 6.81579 51.02214, 6.813976211270154 51.02014131047731)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
665,1036,1700980,980,0,4,Pulheim Erftstr. - Pulheim Albrecht-Dürer-Str.,Pulheim Erftstr.,Pulheim Albrecht-Dürer-Str.,1909 - 8478,1909,8478,1412.2815670299285,"LINESTRING (6.813976211270154 51.02014131047731, 6.81373 51.01987, 6.81354 51.01984, 6.81357 51.01972, 6.81257 51.01856, 6.80852 51.01406, 6.80835 51.0138, 6.806207709648343 51.008610707036624)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
666,1036,1700980,980,0,5,Pulheim Albrecht-Dürer-Str. - Pulheim Worringer Str.,Pulheim Albrecht-Dürer-Str.,Pulheim Worringer Str.,8478 - 6615,8478,6615,555.0758792877889,"LINESTRING (6.806207709648343 51.008610707036624, 6.80584 51.00772, 6.80557 51.0073, 6.80475 51.0064, 6.80317 51.00521, 6.80272 51.00478, 6.802430125209195 51.004303196605775)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
667,1036,1700980,980,0,6,Pulheim Worringer Str. - Pulheim Rathaus,Pulheim Worringer Str.,Pulheim Rathaus,6615 - 6614,6615,6614,746.4453147758373,"LINESTRING (6.802430125209195 51.004303196605775, 6.80165 51.00302, 6.80152 51.00253, 6.80171 51.00156, 6.80163 51.00103, 6.80234 50.99989, 6.80219 50.99955, 6.80163 50.99914, 6.8002053855827524 50.99832944352122)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
668,1036,1700980,980,0,7,Pulheim Rathaus - Pulheim Bf,Pulheim Rathaus,Pulheim Bf,6614 - 6613,6614,6613,558.4180240792214,"LINESTRING (6.8002053855827524 50.99832944352122, 6.79989 50.99815, 6.79918 50.99752, 6.79918 50.99752, 6.79818 50.99882, 6.79818 50.99882, 6.79813 50.99935, 6.79813 50.99935, 6.79726 50.99964, 6.79726 50.99964, 6.79627 50.99902, 6.79627 50.99902, 6.79679 50.99864)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
669,1036,1700980,980,0,8,Pulheim Bf - Pulheim Am Wiesenhang,Pulheim Bf,Pulheim Am Wiesenhang,6613 - 1953,6613,1953,536.7210485998684,"LINESTRING (6.79679 50.99864, 6.79679 50.99864, 6.79819 50.99616, 6.79666 50.99507, 6.79608517532059 50.99442930999274)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
670,1036,1700980,980,0,9,Pulheim Am Wiesenhang - Pulheim Am Bendacker,Pulheim Am Wiesenhang,Pulheim Am Bendacker,1953 - 5818,1953,5818,279.51680693865995,"LINESTRING (6.79608517532059 50.99442930999274, 6.7957 50.994, 6.79374 50.9926, 6.79355767083642 50.99250174483963)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
671,1036,1700980,980,0,10,Pulheim Am Bendacker - Pulheim Von-Frentz-Str.,Pulheim Am Bendacker,Pulheim Von-Frentz-Str.,5818 - 1913,5818,1913,1100.191655353329,"LINESTRING (6.79355767083642 50.99250174483963, 6.79194 50.99163, 6.79064 50.99053, 6.78909 50.9889, 6.7881 50.98773, 6.78775 50.9871, 6.78674 50.98462, 6.786622127925117 50.98390370046802)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
672,1036,1700980,980,0,11,Pulheim Von-Frentz-Str. - Pulheim Sintherner Str.,Pulheim Von-Frentz-Str.,Pulheim Sintherner Str.,1913 - 1914,1913,1914,589.5681334633936,"LINESTRING (6.786622127925117 50.98390370046802, 6.78661 50.98383, 6.78624 50.98306, 6.78741 50.98226, 6.7887 50.98171, 6.78861 50.98158, 6.78823 50.98111, 6.78759 50.98053, 6.786593198489443 50.979787100761)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
673,1036,1700980,980,0,12,Pulheim Sintherner Str. - Pulheim Sinthern Nord,Pulheim Sintherner Str.,Pulheim Sinthern Nord,1914 - 6608,1914,6608,593.9251646927521,"LINESTRING (6.786593198489443 50.979787100761, 6.78653 50.97974, 6.78385 50.9773, 6.78223 50.97621, 6.7817587447490215 50.975452625489496)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
674,1036,1700980,980,0,13,Pulheim Sinthern Nord - Pulheim Bürgerhaus,Pulheim Sinthern Nord,Pulheim Bürgerhaus,6608 - 6607,6608,6607,457.5365616481102,"LINESTRING (6.7817587447490215 50.975452625489496, 6.78139 50.97486, 6.78128 50.97441, 6.78136 50.97392, 6.78129 50.97361, 6.7792 50.97308, 6.77862 50.97279, 6.778601366965012 50.972463921887716)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
675,1036,1700980,980,0,14,Pulheim Bürgerhaus - Pulheim Erfurter Str.,Pulheim Bürgerhaus,Pulheim Erfurter Str.,6607 - 8503,6607,8503,802.5018172173365,"LINESTRING (6.778601366965012 50.972463921887716, 6.77856 50.97174, 6.77826 50.97056, 6.7782 50.96976, 6.77822 50.96836, 6.77853 50.96736, 6.77955585006145 50.965388758705444)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
676,1036,1700980,980,0,15,Pulheim Erfurter Str. - Pulheim Abtei Brauweiler,Pulheim Erfurter Str.,Pulheim Abtei Brauweiler,8503 - 6606,8503,6606,423.2837484873865,"LINESTRING (6.77955585006145 50.965388758705444, 6.78006 50.96442, 6.78026 50.96411, 6.78104 50.9633, 6.78123 50.96271, 6.78163 50.9621, 6.781719516778523 50.961866261744966)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
677,1036,1700980,980,0,16,Pulheim Abtei Brauweiler - Pulheim Brauweiler Friedhof,Pulheim Abtei Brauweiler,Pulheim Brauweiler Friedhof,6606 - 7482,6606,7482,1175.7294165626836,"LINESTRING (6.781719516778523 50.961866261744966, 6.78181 50.96163, 6.78565 50.95748, 6.7771 50.95682, 6.777009613733905 50.956764377682404)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
678,1036,1700980,980,0,17,Pulheim Brauweiler Friedhof - Frechen Kleinkönigsdorf,Pulheim Brauweiler Friedhof,Frechen Kleinkönigsdorf,7482 - 6714,7482,6714,1926.6149322142232,"LINESTRING (6.777009613733905 50.956764377682404, 6.77697 50.95674, 6.77316 50.95349, 6.77248 50.9526, 6.7722 50.9521, 6.77175 50.95068, 6.77154 50.95045, 6.77065 50.94982, 6.76919 50.9491, 6.76855 50.94869, 6.76792 50.94813, 6.76678 50.94689, 6.76453 50.94526, 6.76361 50.9445, 6.76294 50.94376, 6.76271 50.94338, 6.76272 50.94324, 6.763415755497484 50.942597182420805)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
679,1036,1700980,980,0,18,Frechen Kleinkönigsdorf - Frechen Pfeilstr.,Frechen Kleinkönigsdorf,Frechen Pfeilstr.,6714 - 1916,6714,1916,442.25271709249023,"LINESTRING (6.763415755497484 50.942597182420805, 6.76364 50.94239, 6.76487 50.94076, 6.76532 50.9403, 6.7668118472452505 50.9392944455032)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
680,1036,1700980,980,0,19,Frechen Pfeilstr. - Frechen Friedrich-Ebert-Str.,Frechen Pfeilstr.,Frechen Friedrich-Ebert-Str.,1916 - 1917,1916,1917,511.0129695764479,"LINESTRING (6.7668118472452505 50.9392944455032, 6.76713 50.93908, 6.76714 50.93894, 6.76731 50.93895, 6.76761 50.93867, 6.76838 50.9372, 6.76888 50.93652, 6.76894 50.93573, 6.769905352234066 50.935864941710136)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
681,1036,1700980,980,0,20,Frechen Friedrich-Ebert-Str. - Frechen Königsdorf Bf,Frechen Friedrich-Ebert-Str.,Frechen Königsdorf Bf,1917 - 9568,1917,9568,568.3853945987171,"LINESTRING (6.769905352234066 50.935864941710136, 6.77266 50.93625, 6.777720627878269 50.93716892075611)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
682,1036,1700980,980,0,21,Frechen Königsdorf Bf - Frechen Neufreimersdorf,Frechen Königsdorf Bf,Frechen Neufreimersdorf,9568 - 6711,9568,6711,349.0834094546905,"LINESTRING (6.777720627878269 50.93716892075611, 6.78037 50.93765, 6.78138 50.93773, 6.782571102919708 50.9376978080292)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
683,1036,1700980,980,0,22,Frechen Neufreimersdorf - Frechen Auf dem Rotental,Frechen Neufreimersdorf,Frechen Auf dem Rotental,6711 - 2767,6711,2767,505.54487697465487,"LINESTRING (6.782571102919708 50.9376978080292, 6.78286 50.93769, 6.78394 50.93747, 6.78458 50.93746, 6.78566 50.93759, 6.78608 50.93729, 6.78731 50.9367, 6.78759 50.93631, 6.787935537104629 50.93560150375185)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
684,1036,1700980,980,0,23,Frechen Auf dem Rotental - Frechen Katharina-Kraemer-Weg,Frechen Auf dem Rotental,Frechen Katharina-Kraemer-Weg,2767 - 6710,2767,6710,603.060104036095,"LINESTRING (6.787935537104629 50.93560150375185, 6.78878 50.93387, 6.79021 50.93159, 6.79043 50.93102, 6.79055148447153 50.9304548331107)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
685,1036,1700980,980,0,24,Frechen Katharina-Kraemer-Weg - Frechen Alte Kirche,Frechen Katharina-Kraemer-Weg,Frechen Alte Kirche,6710 - 6709,6710,6709,659.467833509876,"LINESTRING (6.79055148447153 50.9304548331107, 6.79089 50.92888, 6.79265 50.92874, 6.79409 50.92804, 6.79579 50.92773, 6.79617 50.92757, 6.796923965507921 50.92710852111153)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
686,1036,1700980,980,0,25,Frechen Alte Kirche - Frechen Hücheln Abzw. Krankenhaus,Frechen Alte Kirche,Frechen Hücheln Abzw. Krankenhaus,6709 - 6708,6709,6708,662.2276203467219,"LINESTRING (6.796923965507921 50.92710852111153, 6.79733 50.92686, 6.79794 50.92604, 6.79882 50.92553, 6.80003 50.92453, 6.80151 50.92352, 6.80226 50.92285, 6.80254642942773 50.922406315200185)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
687,1036,1700980,980,0,26,Frechen Hücheln Abzw. Krankenhaus - Frechen Lindenstr.,Frechen Hücheln Abzw. Krankenhaus,Frechen Lindenstr.,6708 - 6706,6708,6706,664.0708843366348,"LINESTRING (6.80254642942773 50.922406315200185, 6.80277 50.92206, 6.80269 50.92195, 6.80289 50.92189, 6.80347 50.92083, 6.80467 50.91956, 6.80501 50.91881, 6.8047174984797385 50.916864864890265)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
688,1036,1700980,980,0,27,Frechen Lindenstr. - Frechen Zum Kuckental,Frechen Lindenstr.,Frechen Zum Kuckental,6706 - 1672,6706,1672,393.7653254322608,"LINESTRING (6.8047174984797385 50.916864864890265, 6.80461 50.91615, 6.80498 50.91369, 6.805095683137066 50.913346939662496)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
689,1036,1700980,980,0,28,Frechen Zum Kuckental - Frechen Rathaus,Frechen Zum Kuckental,Frechen Rathaus,1672 - 710,1672,710,455.3339511320239,"LINESTRING (6.805095683137066 50.913346939662496, 6.80527 50.91283, 6.80547 50.91245, 6.80562 50.91237, 6.80552 50.91227, 6.80571 50.91183, 6.80628 50.911, 6.806475338411954 50.909443803984765)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
820,1045,1700915,915,0,1,Bergheim Quadrath-Ichendorf Bf - Bergheim Grundschule am Tierpark,Bergheim Quadrath-Ichendorf Bf,Bergheim Grundschule am Tierpark,7603 - 6785,7603,6785,548.591384978922,"LINESTRING (6.68657 50.93801, 6.68657 50.93801, 6.68653 50.9385, 6.6853 50.93843, 6.68499 50.93825, 6.68428 50.93661, 6.68357 50.93589, 6.68314 50.93557, 6.68381 50.93562)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
821,1045,1700915,915,0,2,Bergheim Grundschule am Tierpark - Bergheim Quadrath Gesamtschule,Bergheim Grundschule am Tierpark,Bergheim Quadrath Gesamtschule,6785 - 9142,6785,9142,162.5395329861464,"LINESTRING (6.68381 50.93562, 6.68381 50.93562, 6.6822 50.93471, 6.6820653000000005 50.9347549)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
822,1045,1700915,915,0,3,Bergheim Quadrath Gesamtschule - Bergheim Albert-Schweitzer-Str.,Bergheim Quadrath Gesamtschule,Bergheim Albert-Schweitzer-Str.,9142 - 2754,9142,2754,363.18175063077615,"LINESTRING (6.6820653000000005 50.9347549, 6.67953 50.9356, 6.67781 50.93602, 6.677371660338456 50.93610059159697)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
823,1045,1700915,915,0,4,Bergheim Albert-Schweitzer-Str. - Bergheim Oleanderstr.,Bergheim Albert-Schweitzer-Str.,Bergheim Oleanderstr.,2754 - 6717,2754,6717,409.89721514537314,"LINESTRING (6.677371660338456 50.93610059159697, 6.67558 50.93643, 6.67542 50.93598, 6.67513 50.93553, 6.67465 50.93499, 6.67403 50.93454, 6.67361351865085 50.93432050307275)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
824,1045,1700915,915,0,5,Bergheim Oleanderstr. - Bergheim Ahe Feuerwehr,Bergheim Oleanderstr.,Bergheim Ahe Feuerwehr,6717 - 6718,6717,6718,1335.808171380309,"LINESTRING (6.67361351865085 50.93432050307275, 6.67329 50.93415, 6.67327 50.93403, 6.67305 50.93404, 6.66234 50.92826, 6.66195 50.92786, 6.66069 50.92708, 6.65957 50.92664, 6.659374613491341 50.926532200546944)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
825,1045,1700915,915,0,6,Bergheim Ahe Feuerwehr - Bergheim Wiebachhof,Bergheim Ahe Feuerwehr,Bergheim Wiebachhof,6718 - 7187,6718,7187,1707.859586010981,"LINESTRING (6.659374613491341 50.926532200546944, 6.65899 50.92632, 6.65882 50.92633, 6.65675 50.92764, 6.65607 50.92786, 6.65552 50.92794, 6.6532 50.92785, 6.65035 50.9273, 6.64731 50.92751, 6.64634 50.92764, 6.64555 50.92784, 6.64455 50.92831, 6.64354 50.92897, 6.64294 50.92954, 6.64191 50.93097, 6.64102 50.93174, 6.639962132038639 50.932292168806704)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
